55029100500.00,Door County,Wisconsin,3287,5.9,79375,0
55025000402.00,Dane County,Wisconsin,2451,5,114453,0
55025000700.00,Dane County,Wisconsin,3211,2.6,134022,0
55025000901.00,Dane County,Wisconsin,2142,5.4,143000,0
55025001000.00,Dane County,Wisconsin,2301,2.7,106771,0
55025010100.00,Dane County,Wisconsin,1538,4.6,178875,0
55025010600.00,Dane County,Wisconsin,5141,4.7,95071,0
55025010904.00,Dane County,Wisconsin,8075,1.1,141674,0
55025011503.00,Dane County,Wisconsin,8527,3.7,117826,0
55025011900.00,Dane County,Wisconsin,6701,4.8,95176,0
55025012002.00,Dane County,Wisconsin,4804,4.8,102750,0
55025012502.00,Dane County,Wisconsin,5166,4.4,106583,0
55025012600.00,Dane County,Wisconsin,4389,4.7,91618,0
55025012700.00,Dane County,Wisconsin,3867,2.8,100278,0
55025012900.00,Dane County,Wisconsin,3746,4.3,99737,0
55025013200.00,Dane County,Wisconsin,8573,2.1,111023,0
55015020100.00,Calumet County,Wisconsin,4634,6.6,69362,0
55015020200.00,Calumet County,Wisconsin,3908,4,76098,0
55015020306.00,Calumet County,Wisconsin,6453,3.6,100640,0
55015020400.00,Calumet County,Wisconsin,3421,5.6,85000,0
55015020600.00,Calumet County,Wisconsin,5053,6.3,68100,0
55005000100.00,Barron County,Wisconsin,3829,6.7,67153,0
54061011900.00,Monongalia County,West Virginia,4017,4.8,96389,0
54031970100.00,Hardy County,West Virginia,4820,5.2,68214,0
53077000400.00,Yakima County,Washington,7423,5.9,93851,0
53077000901.00,Yakima County,Washington,7411,4.7,74119,0
53077002801.00,Yakima County,Washington,5359,6.8,74896,0
53077003002.00,Yakima County,Washington,3668,6.6,72695,0
55035000200.00,Eau Claire County,Wisconsin,4806,6.8,80690,0
55035001600.00,Eau Claire County,Wisconsin,5449,3.5,96250,0
53073000400.00,Whatcom County,Washington,6349,4.2,83864,0
53073010301.00,Whatcom County,Washington,6792,4.9,79128,0
53073010600.00,Whatcom County,Washington,6480,6.2,85846,0
53073010701.00,Whatcom County,Washington,6197,2.4,82344,0
53061041605.00,Snohomish County,Washington,5826,4.7,93536,0
53061041703.00,Snohomish County,Washington,5039,6.2,91496,0
53061042004.00,Snohomish County,Washington,4166,6.9,95489,0
53061050102.00,Snohomish County,Washington,5361,6,72762,0
53061050800.00,Snohomish County,Washington,6090,5.1,86518,0
53061051000.00,Snohomish County,Washington,4382,5.8,89107,0
53061051100.00,Snohomish County,Washington,3748,5.8,88333,0
53061051300.00,Snohomish County,Washington,7157,4.6,81051,0
53061051804.00,Snohomish County,Washington,3748,5.4,97889,0
53061051912.00,Snohomish County,Washington,2286,2.5,126583,0
53061051918.00,Snohomish County,Washington,4973,4.7,123052,0
53061052115.00,Snohomish County,Washington,6726,4.7,135198,0
53061052206.00,Snohomish County,Washington,4250,2.4,125234,0
53061052207.00,Snohomish County,Washington,5469,4.9,115625,0
53061052301.00,Snohomish County,Washington,4682,3.2,123221,0
53061052701.00,Snohomish County,Washington,1518,1.8,89375,0
53061052709.00,Snohomish County,Washington,3337,5.1,91655,0
53061052904.00,Snohomish County,Washington,5442,5.3,77299,0
53061053102.00,Snohomish County,Washington,4634,4.6,79458,0
53061053201.00,Snohomish County,Washington,3918,4.7,87545,0
53061053202.00,Snohomish County,Washington,4167,4.2,104444,0
53061053302.00,Snohomish County,Washington,5555,6.1,99510,0
53061053400.00,Snohomish County,Washington,5528,5.6,102101,0
53061053505.00,Snohomish County,Washington,4988,5,105667,0
53061053506.00,Snohomish County,Washington,5320,4.4,96625,0
53061053603.00,Snohomish County,Washington,3848,6.6,115216,0
53061053801.00,Snohomish County,Washington,3639,5.7,92941,0
53057940300.00,Skagit County,Washington,4880,5.7,94740,0
53057952700.00,Skagit County,Washington,3674,3.9,84118,0
53037975200.00,Kittitas County,Washington,5238,5,82227,0
53035080800.00,Kitsap County,Washington,1921,5.5,59191,0
53035090102.00,Kitsap County,Washington,5781,4.4,94491,0
53035090201.00,Kitsap County,Washington,4573,1.7,105263,0
53035090202.00,Kitsap County,Washington,5079,3.8,102382,0
53035091301.00,Kitsap County,Washington,4327,3.2,99531,0
53035092704.00,Kitsap County,Washington,3215,6.4,99712,0
53029970100.00,Island County,Washington,2604,4.4,74526,0
53029970500.00,Island County,Washington,5494,6.8,88098,0
53029971100.00,Island County,Washington,3289,6.5,76595,0
53029971400.00,Island County,Washington,4400,6,90500,0
53029971500.00,Island County,Washington,3394,6.3,85089,0
53029971600.00,Island County,Washington,3817,4.8,86278,0
53029971800.00,Island County,Washington,2452,2.1,97031,0
53029971900.00,Island County,Washington,3750,4.6,88281,0
53029972100.00,Island County,Washington,3490,4.8,87938,0
53007960801.00,Chelan County,Washington,2666,4.3,82656,0
51683910201.00,Manassas city,Virginia,4566,5.4,93542,0
51610500100.00,Falls Church city,Virginia,2909,2,195150,0
51610500200.00,Falls Church city,Virginia,5426,2.5,152969,0
51610500300.00,Falls Church city,Virginia,3997,3.4,195313,0
51600300500.00,Fairfax city,Virginia,3476,4.1,139191,0
51550020804.00,Chesapeake city,Virginia,6814,5.3,106535,0
51550020805.00,Chesapeake city,Virginia,5373,2.3,97009,0
51550020807.00,Chesapeake city,Virginia,7456,3.8,94575,0
51550020808.00,Chesapeake city,Virginia,3751,0.5,72216,0
51550020809.00,Chesapeake city,Virginia,4894,6,73150,0
51550020903.00,Chesapeake city,Virginia,2795,6.4,79825,0
51550021005.00,Chesapeake city,Virginia,5482,3.4,100357,0
51550021102.00,Chesapeake city,Virginia,7898,5.8,117738,0
51550021200.00,Chesapeake city,Virginia,5730,1.7,104519,0
51550021401.00,Chesapeake city,Virginia,2028,5.9,101023,0
51550021502.00,Chesapeake city,Virginia,7173,2.8,90352,0
51510200201.00,Alexandria city,Virginia,3571,5.7,105481,0
51510200202.00,Alexandria city,Virginia,1572,2.4,214333,0
51510200404.00,Alexandria city,Virginia,3468,0.8,201813,0
51510200701.00,Alexandria city,Virginia,653,4.6,141607,0
51510200702.00,Alexandria city,Virginia,3910,1.7,178633,0
51510200801.00,Alexandria city,Virginia,2553,3.5,233125,0
51510200802.00,Alexandria city,Virginia,2909,5.9,127648,0
51510200900.00,Alexandria city,Virginia,4693,2.3,208993,0
51510201000.00,Alexandria city,Virginia,2797,1.8,142566,0
51510201202.00,Alexandria city,Virginia,3049,2.4,197143,0
51510201300.00,Alexandria city,Virginia,3105,3.4,183826,0
51510201400.00,Alexandria city,Virginia,4199,1.2,188796,0
51510201500.00,Alexandria city,Virginia,3602,1.4,213611,0
51510201900.00,Alexandria city,Virginia,1679,3.6,185625,0
51510202001.00,Alexandria city,Virginia,2167,1.6,242438,0
51510202002.00,Alexandria city,Virginia,2292,2.7,216339,0
51177020105.00,Spotsylvania County,Virginia,2284,4.7,107708,0
51177020106.00,Spotsylvania County,Virginia,5781,1.6,105213,0
51177020109.00,Spotsylvania County,Virginia,3691,6.4,82744,0
51177020407.00,Spotsylvania County,Virginia,5071,3.6,121875,0
51177020408.00,Spotsylvania County,Virginia,2795,6.8,110921,0
51171040201.00,Shenandoah County,Virginia,2580,3.6,95718,0
51171040202.00,Shenandoah County,Virginia,3130,5.4,73830,0
51171040300.00,Shenandoah County,Virginia,3737,6.4,63621,0
51171040400.00,Shenandoah County,Virginia,2427,4.2,79493,0
51161030500.00,Roanoke County,Virginia,4261,4.7,97098,0
51153900100.00,Prince William County,Virginia,3107,5.2,146477,0
51153900502.00,Prince William County,Virginia,2047,2.3,138533,0
51153901010.00,Prince William County,Virginia,4158,1.3,144453,0
51153901012.00,Prince William County,Virginia,3127,1.8,110625,0
51153901100.00,Prince William County,Virginia,4932,4.9,64655,0
51153901209.00,Prince William County,Virginia,6179,5.3,110032,0
51153901212.00,Prince William County,Virginia,7184,4.6,103611,0
51153901221.00,Prince William County,Virginia,5080,5.2,96413,0
51153901224.00,Prince William County,Virginia,4212,3.5,137222,0
51153901225.00,Prince William County,Virginia,4525,4,107500,0
51153901226.00,Prince William County,Virginia,5493,3.6,114602,0
51153901228.00,Prince William County,Virginia,6036,3.4,121453,0
51153901230.00,Prince William County,Virginia,4296,2.8,133295,0
51153901305.00,Prince William County,Virginia,2999,4.6,134688,0
51153901415.00,Prince William County,Virginia,3853,0,143889,0
51153901416.00,Prince William County,Virginia,4659,0.9,171477,0
51153901417.00,Prince William County,Virginia,2222,3.1,136875,0
51153901506.00,Prince William County,Virginia,5261,0.5,126480,0
51153901507.00,Prince William County,Virginia,2564,4.5,125729,0
51153901509.00,Prince William County,Virginia,4888,3.4,150214,0
51153901511.00,Prince William County,Virginia,1851,1.6,162724,0
51107610101.00,Loudoun County,Virginia,3843,3.1,154028,0
51107610102.00,Loudoun County,Virginia,3740,2.2,138929,0
51107610201.00,Loudoun County,Virginia,4268,1.3,158807,0
51107610202.00,Loudoun County,Virginia,4276,4.5,147132,0
51107610300.00,Loudoun County,Virginia,6642,2.9,195625,0
51107610602.00,Loudoun County,Virginia,2161,1.3,200769,0
51107610702.00,Loudoun County,Virginia,5705,2.5,138192,0
51107610703.00,Loudoun County,Virginia,4748,1.8,177115,0
51107610800.00,Loudoun County,Virginia,5940,3.4,169837,0
51107611004.00,Loudoun County,Virginia,6892,2.2,153293,0
51107611005.00,Loudoun County,Virginia,5389,1.8,159042,0
51107611006.00,Loudoun County,Virginia,4997,0.6,166406,0
51107611011.00,Loudoun County,Virginia,3450,3.2,106708,0
51107611013.00,Loudoun County,Virginia,3956,3.2,184740,0
51107611014.00,Loudoun County,Virginia,4397,2.3,150365,0
51107611015.00,Loudoun County,Virginia,2170,4.6,133472,0
51107611016.00,Loudoun County,Virginia,2305,2.2,134750,0
51107611017.00,Loudoun County,Virginia,3148,4.7,153906,0
51107611019.00,Loudoun County,Virginia,5593,1.5,194135,0
51107611021.00,Loudoun County,Virginia,5051,1.8,161557,0
51107611024.00,Loudoun County,Virginia,4456,0.8,229057,0
51107611025.00,Loudoun County,Virginia,4767,1.2,180511,0
51107611204.00,Loudoun County,Virginia,5503,3.5,92237,0
51107611207.00,Loudoun County,Virginia,3979,4.2,167902,0
51107611300.00,Loudoun County,Virginia,5913,6.1,110643,0
51107611400.00,Loudoun County,Virginia,5273,6.4,110688,0
51107611502.00,Loudoun County,Virginia,5702,4.9,115779,0
51107611601.00,Loudoun County,Virginia,3995,6.7,101402,0
51107611602.00,Loudoun County,Virginia,3850,5.3,78750,0
51107611700.00,Loudoun County,Virginia,6329,3.4,121648,0
51107611804.00,Loudoun County,Virginia,4954,5.6,178654,0
51087200108.00,Henrico County,Virginia,2688,4.7,240313,0
51087200112.00,Henrico County,Virginia,5181,6.2,102555,0
51087200120.00,Henrico County,Virginia,7805,4.4,136908,0
51087200121.00,Henrico County,Virginia,6839,0.3,128977,0
51087200122.00,Henrico County,Virginia,4379,4.2,142188,0
51087200124.00,Henrico County,Virginia,4457,2.6,109907,0
51087200126.00,Henrico County,Virginia,3627,6.7,72981,0
51087200128.00,Henrico County,Virginia,4531,3.7,133370,0
51087200302.00,Henrico County,Virginia,3115,4.7,96741,0
51087200413.00,Henrico County,Virginia,4566,0.5,109828,0
51087201601.00,Henrico County,Virginia,3151,5.3,91630,0
51087201602.00,Henrico County,Virginia,4916,4.9,103254,0
51081880102.00,Greensville County,Virginia,3276,0,,0
51065020101.00,Fluvanna County,Virginia,5571,4.8,88490,0
51065020300.00,Fluvanna County,Virginia,5311,6.5,88654,0
51061930205.00,Fauquier County,Virginia,1678,4.3,95588,0
51061930206.00,Fauquier County,Virginia,2133,3.1,121302,0
51061930304.00,Fauquier County,Virginia,2221,2.1,155278,0
51061930401.00,Fauquier County,Virginia,4567,3.7,129940,0
51061930403.00,Fauquier County,Virginia,6715,3.6,125350,0
51061930704.00,Fauquier County,Virginia,3799,1.6,105938,0
51061930705.00,Fauquier County,Virginia,3652,5,98903,0
51059415100.00,Fairfax County,Virginia,3411,2.8,178981,0
51059415300.00,Fairfax County,Virginia,3763,2.6,122889,0
51059415402.00,Fairfax County,Virginia,2691,4.1,161042,0
51059415600.00,Fairfax County,Virginia,2640,1.6,232448,0
51059416300.00,Fairfax County,Virginia,2005,5.3,157188,0
51059420100.00,Fairfax County,Virginia,4158,2.8,133750,0
51059420202.00,Fairfax County,Virginia,1941,1.8,103787,0
51059420203.00,Fairfax County,Virginia,2637,3.5,168625,0
51059420400.00,Fairfax County,Virginia,2958,5,120114,0
51059420502.00,Fairfax County,Virginia,1700,4.3,114286,0
51059420503.00,Fairfax County,Virginia,2506,6.8,104760,0
51059420700.00,Fairfax County,Virginia,4095,3.7,148646,0
51059420800.00,Fairfax County,Virginia,3661,2.3,157292,0
51059421001.00,Fairfax County,Virginia,2663,1.2,107969,0
51059421102.00,Fairfax County,Virginia,3296,3.5,160250,0
51059422101.00,Fairfax County,Virginia,6674,6.3,101250,0
51059422102.00,Fairfax County,Virginia,6101,4.3,106105,0
51059422301.00,Fairfax County,Virginia,3085,6.9,110486,0
51059422302.00,Fairfax County,Virginia,5572,3.3,131912,0
51059422401.00,Fairfax County,Virginia,2475,3.8,97069,0
51059422402.00,Fairfax County,Virginia,4805,2.3,145294,0
51059430101.00,Fairfax County,Virginia,4569,2,178682,0
51059430102.00,Fairfax County,Virginia,2939,2.7,122250,0
51059430201.00,Fairfax County,Virginia,4176,4,138646,0
51059430400.00,Fairfax County,Virginia,6799,3,145446,0
51059430700.00,Fairfax County,Virginia,2729,2.6,133148,0
51059430801.00,Fairfax County,Virginia,4452,1.5,156413,0
51059430901.00,Fairfax County,Virginia,4203,1.9,145642,0
51059430902.00,Fairfax County,Virginia,3399,2.2,119583,0
51059431001.00,Fairfax County,Virginia,4914,1.8,109900,0
51059431801.00,Fairfax County,Virginia,4061,2.3,118877,0
51059431802.00,Fairfax County,Virginia,3216,4.7,166518,0
51059431900.00,Fairfax County,Virginia,3187,1,183929,0
51059432100.00,Fairfax County,Virginia,3518,5.6,131875,0
51059432201.00,Fairfax County,Virginia,2536,5.6,99659,0
51059432300.00,Fairfax County,Virginia,4997,5,165493,0
51059432401.00,Fairfax County,Virginia,3539,2.6,174889,0
51059432402.00,Fairfax County,Virginia,4932,1.6,159712,0
51059440201.00,Fairfax County,Virginia,2233,4.7,140484,0
51059440501.00,Fairfax County,Virginia,4942,4.4,158808,0
51059440600.00,Fairfax County,Virginia,2846,5.5,124107,0
51059440701.00,Fairfax County,Virginia,2901,2.5,153438,0
51059450300.00,Fairfax County,Virginia,4806,6.5,112266,0
51059450500.00,Fairfax County,Virginia,3016,2.4,105296,0
51059450601.00,Fairfax County,Virginia,4023,2.9,149231,0
51059451000.00,Fairfax County,Virginia,2711,4.3,145536,0
51059451100.00,Fairfax County,Virginia,2307,6.6,171016,0
51059451200.00,Fairfax County,Virginia,1699,2.5,207375,0
51059451300.00,Fairfax County,Virginia,2397,1.5,194000,0
51059451502.00,Fairfax County,Virginia,4288,6.6,91458,0
51059451602.00,Fairfax County,Virginia,2803,6.8,71953,0
51059451800.00,Fairfax County,Virginia,3395,5.5,107070,0
51059452102.00,Fairfax County,Virginia,3149,5.2,117621,0
51059452200.00,Fairfax County,Virginia,6767,6.8,86029,0
51059452400.00,Fairfax County,Virginia,7093,4.9,110733,0
51059460400.00,Fairfax County,Virginia,4882,5,197697,0
51059460600.00,Fairfax County,Virginia,3849,1.1,190813,0
51059460701.00,Fairfax County,Virginia,3528,1.6,133836,0
51059460702.00,Fairfax County,Virginia,4294,1.8,186094,0
51059460800.00,Fairfax County,Virginia,3034,5,198182,0
51059460900.00,Fairfax County,Virginia,2387,2.1,207250,0
51059461000.00,Fairfax County,Virginia,2444,1.8,181875,0
51059461202.00,Fairfax County,Virginia,4660,5.5,126667,0
51059461500.00,Fairfax County,Virginia,6380,4,178750,0
51059461602.00,Fairfax County,Virginia,3916,6.4,125263,0
51059470600.00,Fairfax County,Virginia,2676,5,244792,0
51059470700.00,Fairfax County,Virginia,5392,3.3,187986,0
51059471000.00,Fairfax County,Virginia,2106,2.9,188295,0
51059471100.00,Fairfax County,Virginia,6477,6.8,139191,0
51059471201.00,Fairfax County,Virginia,3164,4.3,97069,0
51059471301.00,Fairfax County,Virginia,3985,4.4,100000,0
51059471304.00,Fairfax County,Virginia,1803,2.4,174904,0
51059471401.00,Fairfax County,Virginia,3647,5.9,106250,0
51059480202.00,Fairfax County,Virginia,2971,5.3,116324,0
51059480203.00,Fairfax County,Virginia,2054,4,103913,0
51059480504.00,Fairfax County,Virginia,2047,3.4,183438,0
51059480505.00,Fairfax County,Virginia,3136,1.9,140455,0
51059480802.00,Fairfax County,Virginia,3685,0.7,134663,0
51059480902.00,Fairfax County,Virginia,3578,5.2,97045,0
51059480903.00,Fairfax County,Virginia,4337,3.3,106912,0
51059481101.00,Fairfax County,Virginia,1961,0.7,121442,0
51059481102.00,Fairfax County,Virginia,3064,4.2,133897,0
51059481103.00,Fairfax County,Virginia,3324,2.6,84556,0
51059481104.00,Fairfax County,Virginia,2567,1.8,109340,0
51059481105.00,Fairfax County,Virginia,5539,1.3,219722,0
51059481106.00,Fairfax County,Virginia,5355,4.1,187778,0
51059481201.00,Fairfax County,Virginia,1220,0,176667,0
51059482002.00,Fairfax County,Virginia,3587,3.6,137232,0
51059482202.00,Fairfax County,Virginia,3500,6.7,124100,0
51059482203.00,Fairfax County,Virginia,3960,5.9,183750,0
51059482301.00,Fairfax County,Virginia,4609,2.1,159293,0
51059482303.00,Fairfax County,Virginia,3430,3.4,141513,0
51059482501.00,Fairfax County,Virginia,7560,5.6,114889,0
51059482502.00,Fairfax County,Virginia,3078,0.9,175817,0
51059482503.00,Fairfax County,Virginia,4947,3.1,212125,0
51059482601.00,Fairfax County,Virginia,7229,3.5,164733,0
51059490101.00,Fairfax County,Virginia,5250,2.5,152426,0
51059491000.00,Fairfax County,Virginia,1914,2.4,223000,0
51059491201.00,Fairfax County,Virginia,6213,5.5,115951,0
51059491401.00,Fairfax County,Virginia,4863,5,100139,0
51059491501.00,Fairfax County,Virginia,7015,3.7,128077,0
51059491702.00,Fairfax County,Virginia,6967,5.6,120250,0
51059491703.00,Fairfax County,Virginia,4548,5.8,124853,0
51059491705.00,Fairfax County,Virginia,3327,3.3,183036,0
51059491801.00,Fairfax County,Virginia,2349,4.5,119750,0
51059491802.00,Fairfax County,Virginia,2861,1.7,148147,0
51059492201.00,Fairfax County,Virginia,2761,0.9,214866,0
51059492500.00,Fairfax County,Virginia,4064,1.9,202105,0
51059980100.00,Fairfax County,Virginia,10,0,,0
51047930102.00,Culpeper County,Virginia,8301,5.1,99185,0
51047930202.00,Culpeper County,Virginia,5820,6,86917,0
51023040301.00,Botetourt County,Virginia,2954,6.9,87431,0
51023040302.00,Botetourt County,Virginia,7567,3.4,104080,0
51015070200.00,Augusta County,Virginia,3754,5.5,72143,0
51015070300.00,Augusta County,Virginia,6088,6.5,76149,0
51015070800.00,Augusta County,Virginia,6266,4.7,76921,0
51015071200.00,Augusta County,Virginia,5980,6.5,74438,0
51013100200.00,Arlington County,Virginia,6019,1.5,237167,0
51013100500.00,Arlington County,Virginia,4305,2.7,250001,0
51013100600.00,Arlington County,Virginia,3076,6,213594,0
51013100800.00,Arlington County,Virginia,1525,5.4,120446,0
51013100900.00,Arlington County,Virginia,4092,5.5,205000,0
51013101000.00,Arlington County,Virginia,3078,1.2,192614,0
51013101100.00,Arlington County,Virginia,5159,4.3,195333,0
51013101200.00,Arlington County,Virginia,3537,5.9,170568,0
51013101300.00,Arlington County,Virginia,6091,3.9,198897,0
51013101403.00,Arlington County,Virginia,5609,5.1,148135,0
51013101500.00,Arlington County,Virginia,7101,6.2,194081,0
51013101602.00,Arlington County,Virginia,1580,6.8,99091,0
51013101603.00,Arlington County,Virginia,3526,5,202159,0
51013101801.00,Arlington County,Virginia,2662,1.6,235455,0
51013101802.00,Arlington County,Virginia,6072,5.5,146932,0
51013101803.00,Arlington County,Virginia,3882,3.1,182019,0
51013101900.00,Arlington County,Virginia,2755,3.8,197768,0
51013102301.00,Arlington County,Virginia,1464,2.4,192188,0
51013102400.00,Arlington County,Virginia,3519,6.3,152619,0
51013102500.00,Arlington County,Virginia,4173,3.2,140074,0
51013102600.00,Arlington County,Virginia,3179,3.5,106302,0
51013102702.00,Arlington County,Virginia,1764,4.4,127159,0
51013102802.00,Arlington County,Virginia,1234,3,168214,0
51013102901.00,Arlington County,Virginia,2740,1.8,138929,0
51013102902.00,Arlington County,Virginia,4461,2.4,130463,0
51013103000.00,Arlington County,Virginia,3093,1,172054,0
51013103200.00,Arlington County,Virginia,5306,3.6,114265,0
51013103401.00,Arlington County,Virginia,646,0,126250,0
51013103601.00,Arlington County,Virginia,2458,6.2,191141,0
51013103700.00,Arlington County,Virginia,2416,3.6,206471,0
51013980100.00,Arlington County,Virginia,2,0,,0
51013980200.00,Arlington County,Virginia,4,0,,0
51001980200.00,Accomack County,Virginia,5,0,,0
50021962100.00,Rutland County,Vermont,1804,5.3,85455,0
50021962500.00,Rutland County,Vermont,1741,3.8,73942,0
50021962800.00,Rutland County,Vermont,2926,5.5,84219,0
50021964000.00,Rutland County,Vermont,3316,6.8,76875,0
50013020200.00,Grand Isle County,Vermont,3698,6.6,93464,0
50005957600.00,Caledonia County,Vermont,2196,6.1,77500,0
50003970400.00,Bennington County,Vermont,4391,6.1,83966,0
50003970500.00,Bennington County,Vermont,1302,2.8,70375,0
50003970700.00,Bennington County,Vermont,2317,6.9,66970,0
50003971000.00,Bennington County,Vermont,3700,6.8,84152,0
49057210100.00,Weber County,Utah,6942,6.1,102332,0
49057210404.00,Weber County,Utah,2162,1.8,78750,0
49057210505.00,Weber County,Utah,7369,4.8,88352,0
49057210508.00,Weber County,Utah,2213,1.7,89550,0
49057210509.00,Weber County,Utah,4626,6.5,88258,0
49057210704.00,Weber County,Utah,6028,6.4,69447,0
49049000103.00,Utah County,Utah,3805,4.7,83269,0
49049000204.00,Utah County,Utah,5628,5,83478,0
49049000706.00,Utah County,Utah,5830,5,74412,0
49049000709.00,Utah County,Utah,2917,5.6,84821,0
49049000711.00,Utah County,Utah,2317,3.5,107045,0
49049000903.00,Utah County,Utah,3535,6.8,87813,0
49049000904.00,Utah County,Utah,3075,5.1,79750,0
49049001107.00,Utah County,Utah,3585,3.6,59833,0
49049001300.00,Utah County,Utah,3529,6.6,64668,0
49049003403.00,Utah County,Utah,5206,4.8,63178,0
49049010111.00,Utah County,Utah,6815,3.8,84740,0
49049010217.00,Utah County,Utah,3875,0.5,143686,0
49049010304.00,Utah County,Utah,6590,2.1,89531,0
49049010405.00,Utah County,Utah,4113,4.7,83816,0
49049010411.00,Utah County,Utah,4454,4.5,101964,0
49049010503.00,Utah County,Utah,2913,5.1,59828,0
49049010900.00,Utah County,Utah,1059,1.2,84732,0
49045130701.00,Tooele County,Utah,3336,4.1,92852,0
49045130702.00,Tooele County,Utah,13633,2.7,90268,0
